# id,sphere,gamma
740465,876,59
740466,89,81
740467,905,72
740468,847,44
740469,858,84
740470,466,26
740471,580,53
740472,610,27
740473,18,76
740474,233,38
740475,78,82
740477,575,66
740478,233,40
740479,89,81
740480,450,96
740481,450,100
740482,89,71
740483,314,97
740484,89,53
740485,387,78
740486,897,65
740487,610,28
740488,845,89
740489,233,46
740490,610,29
740491,905,76
740492,89,78
740493,610,27
740494,745,77
740495,826,40
740496,826,39
740497,902,46
740499,136,60
740500,573,100
740501,610,29
740502,233,48
740503,463,84
740504,233,32
740505,89,54
740506,89,83
740507,233,45
740508,881,43
740509,89,59
740510,491,38
740511,777,93
740512,610,27
740513,89,67
740514,881,40
740515,89,78
740516,89,82
740517,910,57
740518,233,38
740520,89,76
740521,610,30
740522,610,28
740523,777,93
740524,466,21
740525,881,44
740526,709,96
740527,233,27
740528,89,63
740529,89,57
740530,89,56
740531,918,67
740532,0,78
740533,470,38
740534,89,65
740535,845,89
740536,601,56
740537,89,66
740538,879,87
740539,675,94
740540,610,26
740541,918,66
740542,607,99
740544,573,100
740545,675,98
740546,246,92
740547,89,52
740548,59,17
740549,89,26
740550,845,78
740551,212,92
740552,858,84
740553,89,71
740554,843,34
740555,178,88
740556,89,78
740558,0,36
740559,178,89
740561,554,79
740562,89,68
749030,89,78
749031,47,77
749032,711,50
749033,60,84
749034,690,52
749035,847,46
749036,89,48
749037,233,37
749038,89,72
749039,264,77
749040,89,35
749041,89,71
749042,546,25
749043,233,36
749044,918,53
749045,89,35
749046,0,29
749047,436,36
749049,233,26
749050,436,32
749051,711,54
749052,610,22
749053,777,70
749054,89,24
749055,73,78
749056,580,42
749057,620,88
749058,614,54
749059,853,66
749060,635,44
749061,910,57
749062,730,70
749063,89,25
749064,73,91
749065,711,43
749066,876,60
749067,89,21
749068,212,85
749069,400,98
749070,233,61
749071,842,67
749072,212,88
749073,26,72
749074,39,88
749075,89,68
749076,5,84
749077,559,42
749078,89,72
749079,656,39
749080,353,77
749081,89,16
749082,89,15
749083,233,23
749084,233,23
749085,89,26
749086,614,49
749087,593,42
749088,573,82
749089,756,91
749090,233,37
751014,466,27
751015,233,37
751018,918,68
751020,89,56
751022,554,53
751023,931,61
751024,314,97
751025,233,29
751026,466,27
751027,466,27
751029,811,92
751032,622,87
751034,416,99
751038,897,65
751040,89,61
751043,89,74
751046,89,61
751048,573,100
751052,709,97
751055,89,65
751058,675,98
751061,889,53
751065,233,29
751075,0,47
751076,89,68
751077,89,70
751080,897,64
751085,897,64
751089,610,28
751093,89,66
751094,607,99
751099,484,100
751104,89,65
751109,89,60
751110,89,65
751113,233,32
751114,902,46
751118,450,100
751119,89,61
751121,826,40
751122,573,100
751126,233,31
751129,897,62
751130,675,98
751132,792,40
751133,466,28
751134,868,49
751136,89,64
751137,233,31
751140,573,100
751150,280,96
751151,743,96
751153,233,35
751154,897,65
751155,233,29
751157,889,53
751161,607,99
751162,89,69
751166,89,56
751167,89,76
753307,89,42
753308,690,54
753309,421,87
753310,821,52
754827,512,39
754828,614,66
754829,610,56
754830,233,54
754831,614,70
754832,410,22
754833,39,15
754835,102,42
754836,18,21
754837,233,41
754838,15,78
754839,2,69
754840,533,44
754841,233,32
754842,233,44
754843,0,78
754844,5,32
754845,298,72
754846,832,84
754847,0,101
754848,724,90
754849,690,69
754850,34,32
754851,233,20
754852,233,34
754853,178,44
754854,233,49
754855,102,11
754856,233,62
754857,610,68
754858,233,51
754859,588,66
754860,881,42
754861,0,71
754862,672,50
754863,18,61
754864,457,44
754865,610,54
754866,466,43
754867,395,68
754868,730,62
754869,610,47
754870,565,68
754871,89,63
754872,499,41
754873,510,69
754874,5,42
754875,701,54
754876,858,84
754877,86,66
754878,89,60
754879,743,60
754880,554,97
754881,0,60
754882,233,58
756362,31,82
756363,15,16
756364,779,39
756365,709,55
756366,622,80
756367,65,80
756368,89,21
756369,136,71
756370,782,77
756371,0,22
756372,233,49
756373,677,79
756374,610,15
756375,753,49
756376,178,22
756377,465,19
756378,701,68
756379,59,30
756380,133,76
756381,5,21
756382,455,74
756383,580,49
756384,89,70
756385,0,69
756386,89,36
756387,233,42
756388,233,41
756389,918,67
756390,622,82
756391,285,73
756392,89,61
756393,178,36
756394,0,79
756395,89,66
756396,0,86
756397,648,69
756399,921,46
756400,34,22
756401,89,17
756402,128,88
756403,709,70
756404,669,65
756405,128,74
756406,408,78
756407,690,82
756408,169,17
756409,0,77
756410,211,17
756411,0,79
756412,201,84
756413,0,75
756414,703,72
756415,178,84
756416,89,47
756417,0,76
756419,669,72
756420,89,69
756421,233,28
756422,816,82
756423,233,59
756424,188,84
756425,690,75
756426,444,10
756427,444,30
756428,353,70
756429,89,79
756430,711,64
756431,34,79
756432,601,51
756434,264,79
756435,0,74
756439,408,76
756441,101,25
756442,345,75
756443,690,73
756444,211,19
756445,114,22
756446,123,89
756447,7,20
756448,89,66
756449,614,70
756450,593,50
756452,677,85
756453,334,17
756454,141,80
756455,259,90
756456,28,20
756457,654,75
756458,334,27
756459,601,67
756460,622,78
756461,233,32
756463,656,78
756464,355,27
756466,402,39
756467,656,72
756468,31,77
756470,743,60
756471,622,82
756472,89,15
756473,93,14
756474,89,69
756475,233,44
756476,80,26
756477,669,72
756478,588,60
756480,233,39
756481,340,74
756482,47,16
756483,89,19
756484,669,72
756485,233,56
756486,567,76
756488,89,22
756489,798,56
756490,387,73
756491,698,56
756492,89,16
756493,0,76
756494,635,65
756495,10,20
756496,677,53
756497,127,19
756498,279,26
756499,0,66
756500,0,16
756501,321,17
756502,2,84
756503,690,77
756504,0,67
756505,135,24
756506,622,72
757269,233,39
757270,777,94
757271,881,43
757272,89,58
757273,777,93
757274,610,30
757276,484,100
757278,607,100
757279,843,37
757280,89,58
757281,178,87
757282,610,26
757283,382,99
757285,897,64
757286,905,73
757287,89,76
757288,212,91
757289,466,28
757291,233,29
757293,466,28
757294,892,80
757295,892,82
761198,546,63
761199,447,9
761200,4,69
761201,701,55
761202,722,57
761203,89,71
761204,233,58
761206,0,57
761207,478,48
761208,696,63
761209,824,55
761210,89,12
761211,89,25
761212,233,56
761213,156,33
761214,332,71
761215,89,20
761216,832,53
761217,89,85
761218,499,39
761219,39,53
761220,0,96
761221,138,96
761222,2,61
761223,667,60
761224,596,55
761225,251,69
761226,47,34
761227,233,36
761228,23,73
761229,439,5
761230,457,33
761231,233,29
761232,60,34
761234,342,15
761235,450,68
761236,538,62
761237,41,93
761238,738,44
761239,526,70
761240,533,57
761241,512,51
761242,442,69
761243,567,62
761244,436,44
761245,154,69
761246,591,65
761247,819,47
761248,622,64
761249,722,57
761250,745,96
761251,38,36
761252,342,23
761253,688,65
761254,20,31
761255,49,93
761256,46,26
761257,212,44
761258,764,64
761259,233,23
761260,28,96
761261,65,72
761262,91,89
761263,675,48
761265,387,69
761267,785,63
761268,261,32
761269,643,76
761270,123,36
761271,533,56
761272,89,62
761273,609,65
761274,575,43
761275,233,51
761276,104,9
761277,531,80
761278,157,25
761279,89,20
761280,233,20
761281,322,19
761282,7,87
761283,233,18
761284,381,44
761285,233,54
761286,374,61
761287,88,33
761288,724,83
761289,360,47
761290,23,62
763049,89,82
763050,233,39
763051,233,31
763053,910,58
763054,777,93
763057,610,31
763058,889,51
763061,811,91
763062,910,58
763064,89,66
763065,233,34
763066,89,84
763068,847,46
763069,233,39
763071,709,97
763073,233,36
763075,89,79
763358,175,74
763359,368,35
763361,12,30
763362,7,83
763363,233,33
763364,539,70
763365,89,86
763366,7,68
763367,714,65
763368,466,50
765629,285,68
765630,23,65
765631,622,80
765632,703,75
765633,141,67
765634,80,26
765635,541,84
765636,382,65
765637,390,62
765638,955,34
765639,264,72
765640,93,34
765641,0,73
765642,452,17
765643,447,76
765644,0,80
765646,533,52
765647,89,52
765648,434,80
765650,426,83
765651,444,41
765652,0,53
765653,340,70
765654,303,86
765655,44,71
765656,588,80
765658,644,6
765660,345,77
765662,89,44
765663,635,69
766657,769,54
766659,499,40
766660,178,27
766661,466,7
766662,601,71
766663,89,25
766664,722,57
766665,233,47
766666,656,64
766667,366,74
766669,233,58
766670,34,96
766672,798,57
766673,34,33
766674,610,67
766675,89,38
766676,141,76
766677,782,50
766678,225,71
766679,233,44
766680,470,34
766681,89,22
766683,533,50
766684,711,81
766687,233,36
766689,26,73
766690,233,70
766691,0,71
766692,764,60
766694,89,33
766695,47,20
766696,60,65
766697,484,73
766698,233,56
766700,39,61
766701,233,28
766702,233,10
766704,322,12
766705,0,81
766706,664,39
781759,89,52
781769,89,66
781787,910,58
781793,89,60
781810,233,31
781818,89,63
781830,675,99
781831,876,59
781833,889,54
781836,89,72
781839,897,61
787005,204,97
787007,641,99
787008,884,65
787009,897,59
787010,225,95
787012,233,45
787013,382,97
787014,89,62
787016,233,34
787018,910,54
787019,233,25
787020,466,28
787021,811,86
787022,910,56
787023,824,87
787024,845,87
787025,89,49
787027,463,103
787028,233,38
787030,89,65
787031,178,87
787032,89,64
787033,280,94
787035,610,32
787036,233,35
787037,905,72
787038,233,34
787039,858,82
787041,709,96
787042,843,34
787043,233,38
787044,89,81
787046,884,70
787047,824,84
787048,881,41
787049,843,39
787052,620,102
787053,178,84
787055,641,98
787058,573,99
787059,463,102
787060,837,75
787061,546,62
787062,212,58
787063,89,43
787064,233,35
787065,610,34
787066,246,94
787067,610,27
787068,89,46
787069,910,54
787070,178,84
787071,89,75
787072,824,95
787074,233,46
787075,813,43
787076,847,41
787077,72,16
787078,466,30
787079,610,31
787080,233,38
794684,764,61
794685,709,97
794686,573,97
794687,89,57
794688,293,97
794689,868,45
794690,89,68
794691,743,95
794692,931,60
794693,233,35
794694,484,100
794695,89,61
794696,902,46
794697,89,47
794698,539,100
794699,89,58
794700,89,73
794701,178,90
794702,881,42
794703,233,31
794704,484,99
794705,610,31
794706,89,81
794707,89,47
794708,858,84
794709,89,47
794710,89,55
794711,233,29
794712,902,46
794713,89,47
794714,931,59
794715,233,29
794716,178,90
794717,709,94
794718,843,38
794719,847,41
794720,811,91
794721,89,65
794722,881,41
794723,89,68
794724,233,41
794725,314,97
794726,709,97
794727,233,32
794728,233,37
794729,233,39
794730,450,101
794731,89,75
794732,855,51
794733,89,56
794734,246,95
794735,884,78
794736,89,65
794737,897,64
794738,178,83
794739,610,25
794740,897,64
794741,897,64
794742,709,96
794743,897,65
794744,610,27
794745,910,51
794746,918,67
794747,89,62
794748,931,60
794749,416,99
794750,233,38
794751,89,77
794752,233,36
794753,843,39
794754,892,80
794755,573,100
794756,233,29
794757,233,40
794758,931,59
794759,89,54
794760,897,62
794761,610,29
794762,931,59
794763,233,30
794764,233,29
794765,610,26
794766,573,100
794767,777,94
794768,843,36
794769,777,85
794770,889,52
794771,246,94
794772,889,50
794773,610,30
794774,89,77
794775,89,73
794776,610,29
794778,843,36
794779,792,40
794780,610,27
794781,178,88
794782,897,64
794785,233,32
794786,918,69
794787,348,97
794788,233,28
794789,918,66
794790,879,86
794791,89,66
794792,845,83
794793,178,87
794794,233,37
794795,157,93
794796,610,30
794797,416,99
794798,918,68
794799,843,32
794800,811,91
794801,233,31
794802,89,77
794803,811,91
794804,89,43
794805,233,38
794806,918,66
794807,610,25
794808,610,27
794809,858,80
794810,847,44
794811,178,86
794812,843,39
794813,868,47
794814,233,32
794815,897,64
794816,539,99
794817,847,44
794818,0,77
794819,89,45
794820,610,27
794821,89,75
794822,610,30
794823,881,41
794824,89,78
794825,709,96
794826,610,31
794827,610,27
794829,233,33
794830,450,99
794831,610,31
794832,89,82
794833,902,44
794834,178,84
794835,610,29
794836,641,96
794837,889,50
794839,314,97
794840,573,100
794841,89,63
794842,484,100
794843,610,31
794844,610,27
794845,905,75
794846,466,28
794847,918,69
794848,879,86
794849,897,62
794850,89,54
794851,892,80
794852,897,65
794853,233,39
794854,777,95
794855,89,58
794856,233,44
794857,233,43
794858,792,42
794859,905,74
794860,89,60
794861,233,40
794862,89,79
794863,233,42
794864,233,46
794865,811,92
794866,610,27
794868,610,32
794869,178,90
794870,573,99
794871,897,62
794872,675,97
794873,178,89
794874,847,43
794875,902,47
794876,233,30
794877,858,85
794878,845,89
794879,610,30
794880,905,76
794881,610,27
794882,89,81
794883,89,44
794884,858,83
794885,889,51
794886,610,28
794887,466,27
794888,466,28
794889,89,55
794890,89,60
794892,811,88
794893,905,74
794894,845,90
794895,89,54
794896,777,94
794897,518,100
794898,881,41
794899,881,42
794900,89,73
794901,246,94
794902,89,65
794903,843,39
794904,897,63
794905,178,82
794906,607,100
794907,824,96
794908,743,95
794909,102,86
794910,89,65
794911,879,87
794912,777,93
794913,233,38
794914,871,78
794915,610,31
794916,233,36
794917,843,37
794918,881,42
794919,89,45
794920,703,46
794921,641,99
794922,879,87
794923,280,96
794924,178,83
794925,89,52
794926,233,35
794927,89,48
794928,89,49
794929,233,39
794930,858,82
794931,573,100
794932,518,101
794933,845,89
794934,89,61
794935,233,42
794936,89,79
794937,178,87
794938,178,88
794939,610,34
794940,178,87
794941,918,69
794942,868,46
794943,918,69
794944,845,88
794945,843,36
794946,233,47
794947,843,39
794948,466,28
794949,233,40
794950,178,89
794951,89,63
794952,466,28
794953,918,66
794954,889,52
794955,89,50
794956,573,100
794958,892,80
799313,178,83
799314,217,97
799766,662,70
799767,233,55
799768,858,83
799769,599,71
799770,905,75
799773,178,51
799774,845,90
799775,233,63
799776,824,88
799777,128,83
799778,518,95
799779,89,55
799780,233,43
799781,246,93
799782,233,30
799783,610,22
799784,89,63
799785,89,51
799786,813,65
799787,178,82
799788,610,30
801000,743,95
801002,905,74
801003,233,42
801004,476,74
801005,610,27
801006,811,89
801007,89,63
801008,610,27
801009,89,47
801010,918,66
801011,881,41
801012,897,62
801013,918,65
801014,843,38
801016,709,98
801017,573,100
801018,233,38
801019,89,66
801020,843,35
801021,89,62
801022,416,99
801023,233,33
801024,212,91
801025,743,96
801026,233,32
801027,233,39
801028,233,33
801029,416,100
801030,233,32
801032,348,98
801033,884,71
801035,178,88
801036,89,66
801037,656,58
801038,573,99
801039,466,27
801041,89,75
801042,233,30
801287,233,41
801289,212,92
801290,845,89
801291,871,78
801293,610,29
801294,280,95
801295,233,43
801296,314,97
801297,675,96
801298,382,99
801299,843,37
801300,450,100
801301,89,81
801303,573,100
801304,89,48
801305,212,91
801306,777,92
801307,881,40
801308,89,58
801309,905,73
801310,233,36
801311,246,93
801312,858,83
801313,931,57
801314,89,66
801315,89,83
801316,233,42
801317,610,28
801318,884,72
801319,89,65
801320,897,61
801321,843,36
801322,89,81
801323,233,31
801324,910,58
801325,918,68
801326,246,93
801327,484,99
801328,764,71
801329,374,101
801330,89,51
801332,918,67
801333,897,62
801334,89,74
801335,910,58
801336,178,83
801337,610,45
801338,89,80
801339,89,66
801340,845,88
801341,610,27
801343,910,54
801344,89,71
801345,89,63
801346,233,45
801347,892,79
801348,89,50
801349,843,39
801350,89,65
801351,897,65
801352,709,96
801353,89,77
801354,910,53
801355,845,90
801356,89,59
801357,792,40
803896,696,16
803898,89,20
803921,0,66
804779,552,96
804780,89,81
804781,314,97
804782,348,98
804783,225,94
804784,889,52
804785,743,95
804786,89,66
804787,34,86
804788,910,56
804789,353,82
804790,610,29
804791,709,76
804792,188,103
804793,141,93
804794,292,31
804795,0,81
804796,246,93
804797,544,83
804798,847,42
804800,89,76
804801,314,96
804802,81,64
804803,918,68
804804,233,66
804805,654,97
804806,233,44
804807,709,98
806057,675,98
806058,491,25
806060,610,27
806065,777,51
822956,843,34
822957,696,67
822958,892,79
822959,233,65
822960,0,23
822961,89,69
822963,421,79
822964,573,100
822969,837,41
822970,89,87
822971,484,101
822972,89,68
822973,641,98
822974,811,92
822975,89,54
822976,89,63
822977,931,58
822979,178,86
822980,610,27
822981,743,97
822983,233,40
822984,858,85
822986,905,74
822987,233,44
822988,133,81
822989,10,82
822990,610,27
822992,858,84
822995,178,88
822996,610,27
822997,779,82
822998,18,79
822999,897,64
823002,89,69
823003,233,44
823004,847,44
823005,280,95
823006,89,51
823007,86,74
823008,777,93
823009,89,58
823010,641,98
829699,89,53
829700,843,38
829701,871,77
829702,178,89
829704,599,65
829705,669,63
829706,280,95
829707,845,83
829708,656,66
829709,675,97
829710,709,95
829711,843,37
829712,610,13
829713,843,39
829715,233,41
829716,89,64
829717,593,65
829718,811,92
829719,212,84
829720,178,87
829721,89,82
829722,525,46
829723,89,23
829724,610,31
829725,246,93
829726,89,69
829728,892,77
829729,89,76
829730,178,86
829731,178,89
829732,233,30
829733,89,55
829734,89,59
829735,442,74
829736,191,92
829737,89,64
829738,871,77
829739,89,54
829740,635,67
829741,89,81
829742,675,96
829743,89,64
829744,889,50
829745,868,48
829746,843,35
829748,573,100
829749,233,39
829750,843,38
829751,233,41
829752,99,79
829753,246,92
829754,89,53
829755,843,37
829756,89,79
829757,610,27
829758,233,28
829759,709,95
829760,690,54
829761,466,27
829762,89,79
829764,845,88
829765,847,42
829766,881,43
829767,787,72
829768,89,66
829769,348,98
829770,246,94
829771,382,99
829772,233,42
831375,233,28
831376,892,81
831377,89,60
831378,607,99
831379,484,99
831380,610,27
831381,170,93
831382,902,46
831383,233,33
831384,233,29
831385,89,73
831386,382,98
831387,212,91
831388,709,96
831389,610,28
831390,89,48
831391,843,39
831392,89,56
831393,889,52
831394,871,77
831395,89,54
831396,233,39
831397,881,41
831398,843,37
831399,675,97
831400,868,48
831401,178,85
831402,845,89
831403,897,64
831404,348,98
831405,233,35
831406,826,42
831407,178,89
831408,484,100
831409,233,45
831410,314,96
831411,89,55
831412,178,83
831413,89,51
831414,233,38
831415,610,29
831416,246,93
831417,811,92
831418,876,59
831419,89,60
831420,178,84
831421,0,88
831422,466,28
831423,233,46
831424,450,100
