# id,sphere,gamma
729722,178,85
729723,709,93
729725,539,96
729726,233,29
729727,826,38
729728,843,36
735253,361,97
736875,610,27
736876,518,97
736877,610,28
736878,843,34
736879,610,31
736880,607,98
736881,610,30
736882,610,32
736883,610,32
736884,387,87
736885,610,33
736886,573,97
736887,610,32
736888,610,32
736889,610,34
736890,466,28
736891,610,32
736892,610,29
736893,610,32
736894,610,31
736895,610,32
736896,610,34
736897,610,32
736898,610,33
736899,610,31
736900,610,33
736901,610,29
736902,610,35
736903,610,30
736904,610,30
736905,206,54
736906,610,32
736907,610,32
736909,610,30
736910,610,34
736911,610,30
736912,610,34
736913,233,28
736914,610,32
736915,771,38
736916,466,30
736917,610,31
736918,610,30
736919,610,33
736920,610,31
736921,610,32
736922,348,96
736923,382,96
736924,327,94
736925,610,32
736926,610,31
736927,610,31
736928,382,96
736929,610,31
736930,610,31
736931,610,31
736932,610,32
736933,610,32
736934,610,32
736935,610,32
736936,610,33
736937,610,32
736938,610,30
736939,610,31
736940,610,32
736941,610,31
736942,610,30
736943,610,32
736944,610,33
736945,610,32
736946,610,32
736947,610,33
736948,610,32
736949,610,32
736950,610,33
736951,610,34
736952,610,32
736953,610,32
736954,610,31
736955,610,32
736956,209,84
736957,610,31
736958,610,31
736959,610,30
736961,610,32
736963,610,32
736964,610,32
736965,610,33
736967,709,95
736968,843,37
736969,709,94
736970,843,37
736971,246,94
736972,843,38
736973,843,38
736974,709,95
736975,843,38
736976,843,37
736977,709,95
736978,826,39
736979,212,92
736980,709,95
736981,843,38
736982,881,41
736983,843,38
736985,709,95
736986,826,38
736987,709,95
736988,881,38
736989,675,95
736990,843,37
736991,881,39
736992,868,45
736993,826,38
736994,709,94
736995,826,39
736996,826,39
736997,610,32
736998,826,37
736999,843,32
737000,826,39
737001,826,36
737002,709,96
737003,826,38
737004,826,39
737005,709,95
737006,709,94
737007,233,31
737008,709,94
737009,847,42
737010,826,40
737011,847,41
737609,709,95
737610,610,29
737612,610,32
737613,610,38
737614,777,91
737615,709,92
737616,607,96
737617,416,95
737618,348,93
737619,246,87
737620,826,41
737621,314,95
737622,450,98
737623,675,94
737625,675,95
737627,792,40
737628,610,31
737629,610,28
737630,610,26
737631,466,28
737632,233,29
737633,843,40
737634,246,91
737635,314,95
737636,416,97
737637,607,97
737638,709,93
737639,792,42
737640,610,31
737641,610,27
737642,610,28
737643,466,27
737644,233,28
737645,178,85
737646,314,95
737648,361,95
737650,416,95
737652,518,96
737654,675,93
737658,758,43
737659,792,39
737661,771,36
737662,610,33
737663,610,28
737664,466,27
737665,233,27
737666,233,28
737667,178,86
737669,212,88
737670,259,92
737671,361,92
737672,552,94
737673,709,92
737674,826,42
737675,610,36
737676,610,31
737677,610,28
737678,466,28
737679,233,28
737680,826,41
737681,348,95
737682,484,96
737684,792,41
737686,610,33
737687,610,31
737688,610,30
737689,233,30
737690,185,50
737693,610,32
737694,505,95
737695,792,42
737696,610,33
737697,610,30
737698,233,30
737699,233,33
737700,178,86
737701,348,95
737702,610,30
737703,847,42
737704,610,33
737705,610,30
737707,466,31
737711,348,94
737712,429,94
737713,826,41
737714,610,34
737715,610,31
737716,610,30
737717,466,30
737718,233,31
737720,178,85
737721,610,32
737722,466,28
737723,737,39
737724,610,33
737725,610,31
737726,610,30
737727,466,30
737728,233,30
737729,178,83
737731,843,41
737732,348,94
737733,610,31
737734,421,87
737735,847,44
737737,792,40
737738,610,36
737739,610,32
737741,610,28
737742,610,27
737743,466,26
737744,233,28
737745,178,85
737748,293,94
737749,450,96
737750,518,92
737751,813,46
737752,610,38
737753,610,33
737754,610,28
737755,610,27
737756,466,27
737757,233,28
737759,191,92
737760,314,93
737762,518,95
737764,792,42
737765,610,38
737766,610,32
737767,610,29
737768,610,28
737769,466,28
737770,233,28
737771,178,85
737772,212,89
737774,293,92
737776,178,86
737777,233,29
737778,610,27
737779,610,31
737780,792,43
737781,792,43
737783,610,33
737784,610,28
737785,233,29
737786,178,86
737788,246,90
737789,293,93
737791,416,95
737792,518,96
737793,233,28
737794,610,31
737795,610,29
737796,610,29
737797,610,29
737798,178,87
737799,340,92
737800,573,96
737801,743,90
737802,771,40
737803,610,32
737804,610,30
737805,466,31
737806,466,30
737808,610,30
737809,518,95
737810,826,41
737811,610,35
737812,610,34
737813,610,33
737814,610,30
737815,610,29
737817,610,32
737818,416,96
737819,610,29
737820,607,96
737821,792,40
737822,610,33
737823,610,32
737824,610,29
737825,610,30
737826,843,39
737827,610,33
737828,610,32
737829,610,30
737830,610,31
737831,792,42
737832,610,32
737833,610,30
737834,610,30
737835,843,40
737836,610,31
737837,610,30
737838,737,39
737839,610,33
737840,610,30
737841,610,29
737843,610,31
737845,293,95
737848,843,38
737850,212,89
737851,212,89
737852,610,29
737853,610,33
737854,792,43
737855,845,84
737858,552,95
737859,361,93
737860,293,93
737861,212,89
737864,610,29
737865,610,31
737866,610,34
737867,792,41
737868,847,43
737869,518,95
737870,348,94
737871,212,88
737872,610,29
737873,610,34
737874,843,40
737875,518,94
737876,361,90
737877,327,94
737878,246,90
737879,610,27
737880,771,37
737881,610,32
737882,826,39
737883,450,96
737884,293,95
737885,191,90
737886,610,30
737888,610,33
739760,466,27
739761,178,86
739762,466,28
739763,178,86
739764,466,28
739765,178,85
739766,466,29
739767,178,87
739768,233,26
739770,552,96
739771,881,39
739772,233,28
739773,178,85
740449,610,31
740450,843,40
740451,518,99
740452,610,33
740453,178,86
740455,610,31
740456,518,99
740457,610,33
740458,843,40
740459,709,97
740460,610,33
740461,826,42
740462,675,97
740463,826,42
740464,847,43
740465,675,96
740466,826,41
740467,641,97
740468,610,33
740469,826,41
740470,675,96
740471,843,38
740472,610,34
740473,641,96
740474,610,34
740475,826,41
740477,675,96
740478,843,39
740479,641,97
740480,246,92
740481,826,42
740482,641,97
740483,843,38
740484,607,98
740485,843,39
740486,843,37
740487,675,96
740488,212,88
740489,675,96
740490,212,89
740491,610,33
740492,826,41
740493,610,32
740494,709,96
740495,843,37
740496,847,44
740497,675,96
740499,843,37
740500,675,96
740501,280,93
740502,610,27
740503,233,31
740504,178,85
740505,421,91
740506,178,84
740507,641,97
740508,89,80
740509,610,28
740510,178,87
740511,573,98
740512,178,87
740513,709,94
740514,178,83
740515,518,97
740516,178,86
740517,539,97
740518,178,87
740520,552,97
740521,123,83
740522,573,97
740523,178,85
740524,607,97
740525,178,85
740526,573,98
740527,847,42
740528,607,97
740529,178,83
740530,573,97
740531,178,85
740532,573,98
740533,178,85
740534,573,98
740535,843,39
740536,573,98
740537,826,39
740538,573,97
740539,843,40
740540,518,98
740541,881,42
740542,463,95
740544,466,28
740545,881,41
740546,573,97
740547,178,87
740548,573,97
740549,881,42
740550,607,98
740551,178,83
740552,518,97
740553,641,98
740554,843,34
740555,847,43
740556,518,99
740558,675,96
740559,157,85
740561,641,98
740562,610,32
749030,348,98
749031,348,96
749032,429,96
749033,610,34
749034,450,98
749035,290,79
749036,314,94
749037,484,98
749038,314,93
749039,233,26
749040,314,94
749041,450,98
749042,610,34
749043,484,99
749044,610,30
749045,450,99
749046,416,98
749047,246,92
749049,610,33
749050,466,26
749051,314,96
749052,246,90
749053,484,98
749054,416,97
749055,314,94
749056,610,35
749057,416,97
749058,416,97
749059,610,34
749060,610,32
749061,610,34
749062,610,39
749063,463,94
749064,610,32
749065,233,28
749066,610,33
749067,610,29
749068,610,34
749069,610,33
749070,348,94
749071,610,34
749072,610,35
749073,466,30
749074,610,36
749075,382,93
749076,610,35
749077,610,35
749078,610,33
749079,382,93
749080,610,34
749081,237,29
749082,610,35
749083,610,30
749084,361,101
749085,610,34
749086,484,98
749087,610,33
749088,610,27
749089,610,32
749090,610,28
751014,610,29
751015,610,32
751018,610,33
751020,610,33
751022,484,98
751023,610,29
751024,279,33
751025,610,30
751026,610,27
751027,610,31
751029,610,31
751032,610,31
751034,610,32
751038,610,31
751040,306,94
751043,610,30
751046,348,96
751048,610,31
751052,610,30
751055,843,36
751058,610,27
751061,233,26
751065,610,30
751075,843,37
751076,233,25
751077,610,32
751080,586,98
751085,552,99
751089,843,39
751093,843,38
751094,843,37
751099,843,38
751104,843,39
751109,466,26
751110,466,27
751113,610,26
751114,610,31
751118,610,27
751119,233,27
751121,675,95
751122,89,33
751126,466,29
751129,442,91
751130,709,94
751132,539,98
751133,518,98
751134,573,98
751136,709,96
751137,466,30
751140,573,98
751150,610,29
751151,518,98
751153,518,97
751154,518,97
751155,466,27
751157,233,34
751161,573,97
751162,233,28
751166,610,28
751167,314,95
753307,675,96
753308,675,96
753309,610,30
753310,847,43
754827,843,36
754828,314,94
754829,610,29
754830,641,98
754831,675,96
754832,847,42
754833,843,35
754835,466,28
754836,675,96
754837,777,89
754838,843,36
754839,610,30
754840,610,28
754841,675,96
754842,847,44
754843,843,38
754844,348,95
754845,610,29
754846,466,28
754847,709,96
754848,826,40
754849,843,36
754850,610,28
754851,518,96
754852,675,96
754853,743,95
754854,847,43
754855,843,38
754856,610,31
754857,610,27
754858,442,94
754859,641,97
754860,709,94
754861,847,42
754862,610,32
754863,610,30
754864,233,29
754865,743,93
754866,843,39
754867,843,35
754868,256,77
754869,610,30
754870,675,96
754871,847,46
754872,843,40
754873,610,33
754874,610,29
754875,573,98
754876,641,97
754877,178,88
754878,272,93
754879,198,42
754880,573,97
754881,641,96
754882,709,95
756362,512,49
756363,512,50
756364,512,50
756365,512,49
756366,512,50
756367,512,50
756368,512,50
756369,512,50
756370,512,50
756371,512,50
756372,512,49
756373,512,43
756374,387,74
756375,298,76
756376,512,50
756377,512,48
756378,421,74
756379,512,50
756380,421,73
756381,512,50
756382,512,50
756383,512,43
756384,332,75
756385,567,53
756386,478,42
756387,332,76
756388,567,52
756389,512,42
756390,366,74
756391,512,49
756392,512,45
756393,421,73
756394,512,51
756395,421,71
756396,512,50
756397,510,68
756399,512,48
756400,421,72
756401,512,49
756402,332,74
756403,510,68
756404,512,45
756405,510,70
756406,567,52
756407,421,73
756408,512,49
756409,510,70
756410,512,47
756411,476,70
756412,387,75
756413,512,53
756414,512,54
756415,546,63
756416,546,56
756417,457,45
756419,457,47
756420,546,60
756421,457,48
756422,491,51
756423,546,59
756424,457,45
756425,546,56
756426,457,49
756427,457,49
756428,565,68
756429,565,67
756430,565,67
756431,599,66
756432,565,66
756434,421,73
756435,510,68
756439,421,72
756441,476,71
756442,421,72
756443,510,71
756444,620,66
756445,476,72
756446,512,52
756447,601,59
756448,512,53
756449,546,61
756450,546,58
756452,457,45
756453,546,57
756454,457,46
756455,546,60
756456,457,42
756457,546,59
756458,546,56
756459,567,62
756460,546,58
756461,510,69
756463,565,68
756464,654,66
756466,565,69
756467,476,73
756468,512,54
756470,512,51
756471,567,55
756472,512,54
756473,476,72
756474,332,74
756475,476,71
756476,567,52
756477,476,73
756478,332,76
756480,567,53
756481,366,74
756482,567,54
756483,421,73
756484,546,48
756485,332,75
756486,277,76
756488,510,70
756489,567,56
756490,567,52
756491,421,73
756492,332,76
756493,332,78
756494,567,57
756495,421,74
756496,421,75
756497,567,56
756498,277,76
756499,421,72
756500,567,57
756501,366,76
756502,510,71
756503,580,40
756504,567,56
756505,476,70
756506,366,75
757269,610,32
757270,610,33
757271,607,97
757272,610,31
757273,610,27
757274,610,33
757276,416,97
757278,610,34
757279,518,98
757280,709,95
757281,484,98
757282,206,54
757283,233,26
757285,610,33
757286,610,28
757287,233,31
757288,361,97
757289,610,33
757291,233,31
757293,450,97
757294,610,32
757295,484,98
761198,423,41
761199,457,38
761200,457,39
761201,478,38
761202,512,39
761203,478,39
761204,478,40
761206,478,42
761207,478,39
761208,478,40
761209,423,39
761210,478,39
761211,478,39
761212,512,39
761213,478,40
761214,478,39
761215,512,38
761216,478,40
761217,478,39
761218,423,39
761219,478,39
761220,533,38
761221,478,38
761222,478,40
761223,512,38
761224,478,38
761225,512,39
761226,478,39
761227,478,41
761228,478,39
761229,478,39
761230,478,39
761231,478,40
761232,478,38
761234,457,38
761235,478,40
761236,512,37
761237,478,40
761238,512,37
761239,457,39
761240,457,39
761241,512,38
761242,457,39
761243,478,38
761244,512,39
761245,478,40
761246,512,39
761247,478,38
761248,478,39
761249,512,38
761250,478,42
761251,512,41
761252,478,40
761253,512,40
761254,512,40
761255,512,41
761256,512,41
761257,512,41
761258,512,40
761259,512,39
761260,512,42
761261,457,41
761262,512,41
761263,512,40
761265,512,40
761267,512,41
761268,512,42
761269,457,41
761270,512,41
761271,457,41
761272,512,43
761273,512,42
761274,512,42
761275,457,38
761276,512,42
761277,512,43
761278,512,42
761279,512,40
761280,512,43
761281,457,40
761282,512,42
761283,423,38
761284,512,40
761285,512,40
761286,512,42
761287,512,41
761288,512,41
761289,512,42
761290,512,43
763049,641,99
763050,709,95
763051,610,27
763053,610,33
763054,610,28
763057,641,97
763058,610,32
763061,610,30
763062,610,31
763064,586,99
763065,610,33
763066,813,44
763068,610,31
763069,610,29
763071,203,30
763073,813,47
763075,610,35
763358,641,97
763359,552,98
763361,845,87
763362,607,99
763363,641,97
763364,811,89
763365,607,98
763366,552,99
763367,607,97
763368,293,95
765629,491,46
765630,565,69
765631,512,45
765632,565,68
765633,512,46
765634,512,44
765635,565,69
765636,512,45
765637,565,69
765638,512,45
765639,510,68
765640,586,98
765641,743,93
765642,811,89
765643,450,97
765644,610,31
765646,212,90
765647,178,86
765648,484,97
765650,518,95
765651,641,95
765652,777,88
765653,777,90
765654,416,95
765655,709,93
765656,777,89
765658,178,85
765660,552,96
765662,641,95
765663,709,93
766657,421,73
766659,421,73
766660,546,51
766661,366,74
766662,567,52
766663,366,75
766664,366,74
766665,332,75
766666,421,74
766667,277,77
766669,332,75
766670,366,75
766672,243,78
766673,510,69
766674,332,76
766675,510,70
766676,476,72
766677,332,75
766678,277,76
766679,311,75
766680,510,70
766681,332,75
766683,476,72
766684,277,76
766687,366,75
766689,243,77
766690,332,75
766691,510,69
766692,366,74
766694,277,76
766695,510,70
766696,243,77
766697,366,76
766698,476,71
766700,512,51
766701,311,74
766702,277,76
766704,332,75
766705,510,69
766706,366,75
781759,610,29
781769,843,37
781787,466,29
781793,233,29
781810,607,99
781818,466,28
781830,607,99
781831,709,96
781833,675,97
781836,843,34
781839,641,99
787005,843,36
787007,843,38
787008,843,38
787009,843,38
787010,610,34
787012,610,33
787013,843,39
787014,610,33
787016,843,38
787018,610,33
787019,843,39
787020,610,34
787021,843,39
787022,843,38
787023,610,33
787024,610,35
787025,610,35
787027,843,37
787028,843,38
787030,610,34
787031,610,33
787032,314,94
787033,843,38
787035,843,39
787036,610,31
787037,826,40
787038,610,35
787039,843,39
787041,610,33
787042,610,33
787043,843,39
787044,610,33
787046,610,29
787047,610,27
787048,466,26
787049,314,94
787052,610,33
787053,610,34
787055,610,36
787058,843,40
787059,610,27
787060,610,26
787061,466,26
787062,466,27
787063,360,28
787064,610,33
787065,610,32
787066,610,31
787067,610,29
787068,610,31
787069,610,28
787070,610,29
787071,610,29
787072,610,32
787074,361,95
787075,610,29
787076,206,52
787077,178,89
787078,214,69
787079,610,28
787080,466,28
794684,314,92
794685,314,92
794686,314,92
794687,491,32
794688,610,33
794689,610,33
794690,610,33
794691,610,33
794692,610,33
794693,610,33
794694,259,92
794695,610,33
794696,610,33
794697,610,34
794698,610,34
794699,610,33
794700,610,34
794701,610,33
794702,610,32
794703,610,33
794704,610,33
794705,610,33
794706,610,33
794707,610,33
794708,610,33
794709,610,33
794710,610,33
794711,610,33
794712,610,34
794713,610,33
794714,610,33
794715,610,33
794716,610,33
794717,610,34
794718,610,33
794719,610,33
794720,610,33
794721,610,33
794722,610,33
794723,610,34
794724,610,34
794725,610,33
794726,610,34
794727,610,33
794728,610,33
794729,610,33
794730,610,32
794731,610,33
794732,610,33
794733,610,33
794734,610,34
794735,610,32
794736,610,32
794737,314,94
794738,314,93
794739,314,93
794740,314,94
794741,314,93
794742,259,92
794743,314,93
794744,314,93
794745,314,93
794746,314,93
794747,314,93
794748,314,93
794749,314,93
794750,314,93
794751,314,93
794752,314,92
794753,259,93
794754,314,93
794755,314,93
794756,314,93
794757,314,92
794758,314,92
794759,314,92
794760,280,93
794761,314,92
794762,314,92
794763,280,92
794764,314,92
794765,314,93
794766,314,93
794767,314,92
794768,259,92
794769,314,92
794770,314,92
794771,314,92
794772,314,92
794773,314,93
794774,314,92
794775,314,92
794776,314,93
794778,314,92
794779,259,92
794780,314,92
794781,314,91
794782,259,92
794785,293,92
794786,314,92
794787,610,33
794788,610,32
794789,610,32
794790,610,33
794791,610,33
794792,610,34
794793,610,34
794794,610,34
794795,610,33
794796,610,33
794797,610,33
794798,610,33
794799,610,34
794800,610,34
794801,610,33
794802,610,34
794803,610,34
794804,610,34
794805,610,34
794806,610,33
794807,610,33
794808,610,33
794809,610,33
794810,610,33
794811,610,33
794812,610,35
794813,610,33
794814,610,33
794815,610,33
794816,610,35
794817,610,34
794818,610,33
794819,610,34
